address,addressPointId,apn,apnStatus,leafTractNumber,allContainingTractIds,streetNameNormalized,neighborhood,village,matchStatus,sourceIds
73 TRUMPET VINE ST,92775606,,NOT_IN_REPOSITORY - request APN from County; do not infer,16155,LH-TRACT-16155,TRUMPET VINE ST,St. Mays Road,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
83 TRUMPET VINE ST,92775607,,NOT_IN_REPOSITORY - request APN from County; do not infer,16155,LH-TRACT-16155,TRUMPET VINE ST,St. Mays Road,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
74 TRUMPET VINE ST,92775609,,NOT_IN_REPOSITORY - request APN from County; do not infer,16155,LH-TRACT-16155,TRUMPET VINE ST,St. Mays Road,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
31 VIBURNUM WAY,92794486,,NOT_IN_REPOSITORY - request APN from County; do not infer,16157,LH-TRACT-16157,VIBURNUM WAY,Berkshire,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
2 PALLADIUM LN,92794613,,NOT_IN_REPOSITORY - request APN from County; do not infer,16341,LH-TRACT-16341,PALLADIUM LN,Sutters Mill,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
1 CHIANTI,92794730,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,CHIANTI,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
3 CHIANTI,92794731,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,CHIANTI,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
7 CHIANTI,92794733,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,CHIANTI,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
9 CHIANTI,92794734,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,CHIANTI,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
15 CHIANTI,92794736,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,CHIANTI,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
17 CHIANTI,92794737,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,CHIANTI,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
21 CHIANTI,92794739,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,CHIANTI,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
27 CHIANTI,92794742,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,CHIANTI,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
37 TUSCANY,92794745,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,TUSCANY,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
33 TUSCANY,92794748,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,TUSCANY,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
25 TUSCANY,92794750,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,TUSCANY,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
27 TUSCANY,92794751,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,TUSCANY,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
21 TUSCANY,92794753,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,TUSCANY,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
15 TUSCANY,92794756,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,TUSCANY,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
11 TUSCANY,92794757,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,TUSCANY,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
1 TUSCANY,92794759,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,TUSCANY,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
5 TUSCANY,92794761,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,TUSCANY,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
36 TUSCANY,92794762,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,TUSCANY,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
28 TUSCANY,92794765,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,TUSCANY,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
15 VIBURNUM WAY,92849076,,NOT_IN_REPOSITORY - request APN from County; do not infer,16157,LH-TRACT-16157,VIBURNUM WAY,Berkshire,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
65 BELL PASTURE RD,92896318,,NOT_IN_REPOSITORY - request APN from County; do not infer,15988,LH-TRACT-15988,BELL PASTURE RD,CH Custom,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
61 BELL PASTURE RD,92913843,,NOT_IN_REPOSITORY - request APN from County; do not infer,15988,LH-TRACT-15988,BELL PASTURE RD,CH Custom,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
84 BELL PASTURE RD,92913876,,NOT_IN_REPOSITORY - request APN from County; do not infer,15988,LH-TRACT-15988,BELL PASTURE RD,CH Custom,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
21 HARLEQUIN ST,92997704,,NOT_IN_REPOSITORY - request APN from County; do not infer,15987,LH-TRACT-15987,HARLEQUIN ST,Meriden 2,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
15 VINCA CT,52032929,,NOT_IN_REPOSITORY - request APN from County; do not infer,16157,LH-TRACT-16157,VINCA CT,Berkshire,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
87 LAURELHURST DR,52062544,,NOT_IN_REPOSITORY - request APN from County; do not infer,15621,LH-TRACT-15621;LH-TRACT-15615,LAURELHURST DR,Prescott 1,Oak Knoll,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
47 LAURELHURST DR,52062737,,NOT_IN_REPOSITORY - request APN from County; do not infer,15622,LH-TRACT-15622;LH-TRACT-15615,LAURELHURST DR,Whispering Creek 2,Oak Knoll,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
12 LAURELHURST DR,52062757,,NOT_IN_REPOSITORY - request APN from County; do not infer,15622,LH-TRACT-15622;LH-TRACT-15615,LAURELHURST DR,Whispering Creek 2,Oak Knoll,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
9 LAURELHURST DR,52062765,,NOT_IN_REPOSITORY - request APN from County; do not infer,15622,LH-TRACT-15622;LH-TRACT-15615,LAURELHURST DR,Whispering Creek 2,Oak Knoll,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
27 ALLBROOK CT,52062788,,NOT_IN_REPOSITORY - request APN from County; do not infer,15622,LH-TRACT-15622;LH-TRACT-15615,ALLBROOK CT,Whispering Creek 2,Oak Knoll,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
22 ALLBROOK CT,52062800,,NOT_IN_REPOSITORY - request APN from County; do not infer,15622,LH-TRACT-15622;LH-TRACT-15615,ALLBROOK CT,Whispering Creek 2,Oak Knoll,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
10 COURTNEY CIR,52063217,,NOT_IN_REPOSITORY - request APN from County; do not infer,15632,LH-TRACT-15632;LH-TRACT-15615,COURTNEY CIR,Maplewood 1,Oak Knoll,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
19 BRYNWOOD LN,52063881,,NOT_IN_REPOSITORY - request APN from County; do not infer,15906,LH-TRACT-15906;LH-TRACT-15813,BRYNWOOD LN,Chimney Corners 1,Flintridge,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
32 BARNSTABLE WAY,52063944,,NOT_IN_REPOSITORY - request APN from County; do not infer,15902,LH-TRACT-15902;LH-TRACT-15813,BARNSTABLE WAY,Reston 2,Flintridge,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
15 BARNSTABLE WAY,52063956,,NOT_IN_REPOSITORY - request APN from County; do not infer,15902,LH-TRACT-15902;LH-TRACT-15813,BARNSTABLE WAY,Reston 2,Flintridge,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
4 SAYBROOKE LN,52064051,,NOT_IN_REPOSITORY - request APN from County; do not infer,15905,LH-TRACT-15905;LH-TRACT-15813,SAYBROOKE LN,Belmont Hill 2,Flintridge,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
2 PICKERING CIR,52064094,,NOT_IN_REPOSITORY - request APN from County; do not infer,15907,LH-TRACT-15907;LH-TRACT-15813,PICKERING CIR,Reston 3,Flintridge,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
32 LANGFORD LN,52064963,,NOT_IN_REPOSITORY - request APN from County; do not infer,16120,LH-TRACT-16120;LH-TRACT-16156,LANGFORD LN,Sumners Way 1,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
1 LANGFORD LN,52065006,,NOT_IN_REPOSITORY - request APN from County; do not infer,16118,LH-TRACT-16118;LH-TRACT-16156,LANGFORD LN,Sterling Glen 2,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
16 LANGFORD LN,52065014,,NOT_IN_REPOSITORY - request APN from County; do not infer,16118,LH-TRACT-16118;LH-TRACT-16156,LANGFORD LN,Sterling Glen 2,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
26 SAVANNAH LN,52065077,,NOT_IN_REPOSITORY - request APN from County; do not infer,16105,LH-TRACT-16105;LH-TRACT-16155,SAVANNAH LN,Savannah,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
8 SAVANNAH LN,52065080,,NOT_IN_REPOSITORY - request APN from County; do not infer,16105,LH-TRACT-16105;LH-TRACT-16155,SAVANNAH LN,Savannah,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
8 SCARLET MAPLE DR,52065269,,NOT_IN_REPOSITORY - request APN from County; do not infer,16121,LH-TRACT-16121;LH-TRACT-16156,SCARLET MAPLE DR,Willow Bend 3,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
16 SMOKE TREE DR,52065292,,NOT_IN_REPOSITORY - request APN from County; do not infer,16121,LH-TRACT-16121;LH-TRACT-16156,SMOKE TREE DR,Willow Bend 3,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
31 LONGFIELD LN,52065525,,NOT_IN_REPOSITORY - request APN from County; do not infer,16250,LH-TRACT-16250;LH-TRACT-16203,LONGFIELD LN,Chesapeake 1,Wycliffe,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
46 BAINBRIDGE AVE,52065576,,NOT_IN_REPOSITORY - request APN from County; do not infer,16240,LH-TRACT-16240;LH-TRACT-16234,BAINBRIDGE AVE,Sylvan Oaks,Echo Ridge,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
15 BAINBRIDGE AVE,52065599,,NOT_IN_REPOSITORY - request APN from County; do not infer,16240,LH-TRACT-16240;LH-TRACT-16234,BAINBRIDGE AVE,Sylvan Oaks,Echo Ridge,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
17 BAUDIN CIR,52065663,,NOT_IN_REPOSITORY - request APN from County; do not infer,16242,LH-TRACT-16242;LH-TRACT-16234,BAUDIN CIR,Trail Ridge 1,Echo Ridge,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
4 IVY GATE LN,87029941,,NOT_IN_REPOSITORY - request APN from County; do not infer,16248,LH-TRACT-16248;LH-TRACT-16203,IVY GATE LN,Surrey Farms 2,Wycliffe,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
8 DENNIS LN,87030215,,NOT_IN_REPOSITORY - request APN from County; do not infer,16388,LH-TRACT-16388;LH-TRACT-15987,DENNIS LN,Sherborne 1,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
21 FOLIATE WAY,87030351,,NOT_IN_REPOSITORY - request APN from County; do not infer,16342,LH-TRACT-16342;LH-TRACT-16341,FOLIATE WAY,Sedona 1,Terramor,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
7 OLD CONCORD DR,87030588,,NOT_IN_REPOSITORY - request APN from County; do not infer,16347,LH-TRACT-16347;LH-TRACT-16341,OLD CONCORD DR,Walden Park 1,Terramor,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
5 STEETON LN,87030904,,NOT_IN_REPOSITORY - request APN from County; do not infer,16352,LH-TRACT-16352;LH-TRACT-16271,STEETON LN,Arborage 2,Terramor,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
33 BELL PASTURE RD,87030964,,NOT_IN_REPOSITORY - request APN from County; do not infer,16384,LH-TRACT-16384;LH-TRACT-15987,BELL PASTURE RD,Alisal,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
31 KELLY LN,87031014,,NOT_IN_REPOSITORY - request APN from County; do not infer,16395,LH-TRACT-16395;LH-TRACT-15986,KELLY LN,Encantada,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
12 TERRASTAR LN,87033571,,NOT_IN_REPOSITORY - request APN from County; do not infer,16103,LH-TRACT-16103;LH-TRACT-16155,TERRASTAR LN,Canopy Lane 1,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
4 TERRASTAR LN,87033575,,NOT_IN_REPOSITORY - request APN from County; do not infer,16103,LH-TRACT-16103;LH-TRACT-16155,TERRASTAR LN,Canopy Lane 1,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
6 RUMFORD ST,87079292,,NOT_IN_REPOSITORY - request APN from County; do not infer,16203,LH-TRACT-16203,RUMFORD ST,Davenport,Wycliffe,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
14 BLOOMINGTON ST,87080189,,NOT_IN_REPOSITORY - request APN from County; do not infer,15887,LH-TRACT-15887;LH-TRACT-15884,BLOOMINGTON ST,Aldenhouse,Township,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
23 NOTCHBROOK LN,87080253,,NOT_IN_REPOSITORY - request APN from County; do not infer,16234,LH-TRACT-16234,NOTCHBROOK LN,Atherton Glen,Echo Ridge,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
14 VINCA CT,87080898,,NOT_IN_REPOSITORY - request APN from County; do not infer,16157,LH-TRACT-16157,VINCA CT,Berkshire,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
11 FLOWERDALE,87081470,,NOT_IN_REPOSITORY - request APN from County; do not infer,16239,LH-TRACT-16239;LH-TRACT-16234,FLOWERDALE,Potters Bend,Echo Ridge,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
9 AGAPANTHUS ST,87082638,,NOT_IN_REPOSITORY - request APN from County; do not infer,16025,LH-TRACT-16025,AGAPANTHUS ST,St. Mays Road,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
25 TRIAD LN,87085903,,NOT_IN_REPOSITORY - request APN from County; do not infer,16341,LH-TRACT-16341,TRIAD LN,Valmont,Terramor,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
45 PALLADIUM LN,87086548,,NOT_IN_REPOSITORY - request APN from County; do not infer,16341,LH-TRACT-16341,PALLADIUM LN,Sutters Mill,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
10 TERRASTAR LN,87203837,,NOT_IN_REPOSITORY - request APN from County; do not infer,16103,LH-TRACT-16103;LH-TRACT-16155,TERRASTAR LN,Canopy Lane 1,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
12 SALVATORE,87205324,,NOT_IN_REPOSITORY - request APN from County; do not infer,16515,LH-TRACT-16515;LH-TRACT-15987,SALVATORE,Castellina SUB,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
38 FOLIATE WAY,92697384,,NOT_IN_REPOSITORY - request APN from County; do not infer,16342,LH-TRACT-16342;LH-TRACT-16341,FOLIATE WAY,Sedona 1,Terramor,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
2 ARLINGTON ST,92697548,,NOT_IN_REPOSITORY - request APN from County; do not infer,16271,LH-TRACT-16271,ARLINGTON ST,Briar Rose 2,Terramor,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
2 BASILICA PL,92697665,,NOT_IN_REPOSITORY - request APN from County; do not infer,16504,LH-TRACT-16504;LH-TRACT-15986,BASILICA PL,Meriden 1,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
66 BELL PASTURE RD,92697991,,NOT_IN_REPOSITORY - request APN from County; do not infer,15988,LH-TRACT-15988,BELL PASTURE RD,CH Custom,Covenant Hills,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
55 ZINNIA ST,92775356,,NOT_IN_REPOSITORY - request APN from County; do not infer,16157,LH-TRACT-16157,ZINNIA ST,Greenbriar,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
53 ZINNIA ST,92775357,,NOT_IN_REPOSITORY - request APN from County; do not infer,16157,LH-TRACT-16157,ZINNIA ST,Greenbriar,Avendale,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
1 QUARTZ LN,92794611,,NOT_IN_REPOSITORY - request APN from County; do not infer,16341,LH-TRACT-16341,QUARTZ LN,Sutters Mill,Terramor,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
2 SABLEWOOD CIR,92794679,,NOT_IN_REPOSITORY - request APN from County; do not infer,16341,LH-TRACT-16341,SABLEWOOD CIR,Branches,Terramor,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
1 SABLEWOOD CIR,92794687,,NOT_IN_REPOSITORY - request APN from County; do not infer,16341,LH-TRACT-16341,SABLEWOOD CIR,Branches,Terramor,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
3 SABLEWOOD CIR,92794688,,NOT_IN_REPOSITORY - request APN from County; do not infer,16341,LH-TRACT-16341,SABLEWOOD CIR,Branches,Terramor,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
7 SABLEWOOD CIR,92794690,,NOT_IN_REPOSITORY - request APN from County; do not infer,16341,LH-TRACT-16341,SABLEWOOD CIR,Branches,Terramor,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
17 SABLEWOOD CIR,92794691,,NOT_IN_REPOSITORY - request APN from County; do not infer,16341,LH-TRACT-16341,SABLEWOOD CIR,Branches,Terramor,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
11 SABLEWOOD CIR,92794693,,NOT_IN_REPOSITORY - request APN from County; do not infer,16341,LH-TRACT-16341,SABLEWOOD CIR,Branches,Terramor,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
23 SABLEWOOD CIR,92794694,,NOT_IN_REPOSITORY - request APN from County; do not infer,16341,LH-TRACT-16341,SABLEWOOD CIR,Branches,Terramor,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
21 SABLEWOOD CIR,92794695,,NOT_IN_REPOSITORY - request APN from County; do not infer,16341,LH-TRACT-16341,SABLEWOOD CIR,Branches,Terramor,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
19 SABLEWOOD CIR,92794696,,NOT_IN_REPOSITORY - request APN from County; do not infer,16341,LH-TRACT-16341,SABLEWOOD CIR,Branches,Terramor,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
12 SABLEWOOD CIR,92794697,,NOT_IN_REPOSITORY - request APN from County; do not infer,16341,LH-TRACT-16341,SABLEWOOD CIR,Branches,Terramor,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
16 SABLEWOOD CIR,92794699,,NOT_IN_REPOSITORY - request APN from County; do not infer,16341,LH-TRACT-16341,SABLEWOOD CIR,Branches,Terramor,exact_directory_match,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS
