address,addressPointId,allContainingTractIds,leafTractId,matchStatus,neighborhood,sourceIds,streetNameNormalized,village
74 THREE VINES CT    ,87080855,LH-TRACT-15885;LH-TRACT-15884,LH-TRACT-15885,exact_directory_match,Three Vines,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,THREE VINES CT,Township
72 THREE VINES CT    ,87080860,LH-TRACT-15885;LH-TRACT-15884,LH-TRACT-15885,exact_directory_match,Three Vines,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,THREE VINES CT,Township
66 THREE VINES CT    ,87080863,LH-TRACT-15885;LH-TRACT-15884,LH-TRACT-15885,exact_directory_match,Three Vines,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,THREE VINES CT,Township
90 THREE VINES CT    ,87080867,LH-TRACT-15885;LH-TRACT-15884,LH-TRACT-15885,exact_directory_match,Three Vines,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,THREE VINES CT,Township
24 AGAVE CT    ,87080909,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AGAVE CT,Avendale
18 AGAVE CT    ,87080912,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AGAVE CT,Avendale
14 AGAVE CT    ,87080914,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AGAVE CT,Avendale
12 AGAVE CT    ,87080915,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AGAVE CT,Avendale
6 AGAVE CT    ,87080917,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AGAVE CT,Avendale
4 AGAVE CT    ,87080918,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AGAVE CT,Avendale
9 AGAVE CT    ,87080926,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AGAVE CT,Avendale
21 AGAVE CT    ,87080932,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AGAVE CT,Avendale
27 AGAVE CT    ,87080934,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AGAVE CT,Avendale
29 AGAVE CT    ,87080935,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AGAVE CT,Avendale
1 WINTERSET ST    ,87081157,LH-TRACT-16156,LH-TRACT-16156,exact_directory_match,Greenbriar,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,WINTERSET ST,Avendale
3 WINTERSET ST    ,87081158,LH-TRACT-16156,LH-TRACT-16156,exact_directory_match,Greenbriar,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,WINTERSET ST,Avendale
4 WINTERSET ST    ,87081163,LH-TRACT-16156,LH-TRACT-16156,exact_directory_match,Greenbriar,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,WINTERSET ST,Avendale
19 AMESBURY CT    ,87081199,LH-TRACT-15615,LH-TRACT-15615,exact_directory_match,Sycamore Grove,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AMESBURY CT,Oak Knoll
21 AMESBURY CT    ,87081200,LH-TRACT-15615,LH-TRACT-15615,exact_directory_match,Sycamore Grove,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AMESBURY CT,Oak Knoll
25 AMESBURY CT    ,87081202,LH-TRACT-15615,LH-TRACT-15615,exact_directory_match,Sycamore Grove,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AMESBURY CT,Oak Knoll
27 AMESBURY CT    ,87081203,LH-TRACT-15615,LH-TRACT-15615,exact_directory_match,Sycamore Grove,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AMESBURY CT,Oak Knoll
31 AMESBURY CT    ,87081205,LH-TRACT-15615,LH-TRACT-15615,exact_directory_match,Sycamore Grove,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AMESBURY CT,Oak Knoll
33 AMESBURY CT    ,87081206,LH-TRACT-15615,LH-TRACT-15615,exact_directory_match,Sycamore Grove,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AMESBURY CT,Oak Knoll
36 AMESBURY CT    ,87081208,LH-TRACT-15615,LH-TRACT-15615,exact_directory_match,Sycamore Grove,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AMESBURY CT,Oak Knoll
30 AMESBURY CT    ,87081211,LH-TRACT-15615,LH-TRACT-15615,exact_directory_match,Sycamore Grove,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AMESBURY CT,Oak Knoll
26 AMESBURY CT    ,87081213,LH-TRACT-15615,LH-TRACT-15615,exact_directory_match,Sycamore Grove,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AMESBURY CT,Oak Knoll
24 AMESBURY CT    ,87081214,LH-TRACT-15615,LH-TRACT-15615,exact_directory_match,Sycamore Grove,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AMESBURY CT,Oak Knoll
16 AMESBURY CT    ,87081217,LH-TRACT-15615,LH-TRACT-15615,exact_directory_match,Sycamore Grove,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AMESBURY CT,Oak Knoll
6 AMESBURY CT    ,87081254,LH-TRACT-15615,LH-TRACT-15615,exact_directory_match,Sycamore Grove,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AMESBURY CT,Oak Knoll
1 AMESBURY CT    ,87081257,LH-TRACT-15615,LH-TRACT-15615,exact_directory_match,Sycamore Grove,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AMESBURY CT,Oak Knoll
5 AMESBURY CT    ,87081259,LH-TRACT-15615,LH-TRACT-15615,exact_directory_match,Sycamore Grove,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AMESBURY CT,Oak Knoll
7 AMESBURY CT    ,87081260,LH-TRACT-15615,LH-TRACT-15615,exact_directory_match,Sycamore Grove,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AMESBURY CT,Oak Knoll
11 AMESBURY CT    ,87081262,LH-TRACT-15615,LH-TRACT-15615,exact_directory_match,Sycamore Grove,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,AMESBURY CT,Oak Knoll
2 HALF MOON TRL    ,87081285,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
8 HALF MOON TRL    ,87081288,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
10 HALF MOON TRL    ,87081289,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
12 HALF MOON TRL    ,87081290,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
14 HALF MOON TRL    ,87081327,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
16 HALF MOON TRL    ,87081328,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
20 HALF MOON TRL    ,87081330,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
24 HALF MOON TRL    ,87081331,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
28 HALF MOON TRL    ,87081333,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
30 HALF MOON TRL    ,87081334,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
32 HALF MOON TRL    ,87081335,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
34 HALF MOON TRL    ,87081336,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
38 HALF MOON TRL    ,87081337,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
42 HALF MOON TRL    ,87081339,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
48 HALF MOON TRL    ,87081342,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
19 HALF MOON TRL    ,87081345,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
25 HALF MOON TRL    ,87081347,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
50 HALF MOON TRL    ,87081348,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
56 HALF MOON TRL    ,87081351,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
58 HALF MOON TRL    ,87081352,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
62 HALF MOON TRL    ,87081354,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
64 HALF MOON TRL    ,87081355,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
68 HALF MOON TRL    ,87081357,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
49 HALF MOON TRL    ,87081369,LH-TRACT-15630;LH-TRACT-15615,LH-TRACT-15630,exact_directory_match,The Trails,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,HALF MOON TRL,Oak Knoll
117 SANSOVINO    ,87084222,LH-TRACT-16203,LH-TRACT-16203,exact_directory_match,Sansovino,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,SANSOVINO,Bridgepark
115 SANSOVINO    ,87084223,LH-TRACT-16203,LH-TRACT-16203,exact_directory_match,Sansovino,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,SANSOVINO,Bridgepark
4 ARYSHIRE LN    ,87080275,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,ARYSHIRE LN,Echo Ridge
16 ARYSHIRE LN    ,87080281,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,ARYSHIRE LN,Echo Ridge
20 ARYSHIRE LN    ,87080283,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,ARYSHIRE LN,Echo Ridge
22 ARYSHIRE LN    ,87080284,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,ARYSHIRE LN,Echo Ridge
23 ARYSHIRE LN    ,87080288,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,ARYSHIRE LN,Echo Ridge
25 ARYSHIRE LN    ,87080289,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,ARYSHIRE LN,Echo Ridge
30 ARYSHIRE LN    ,87080291,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,ARYSHIRE LN,Echo Ridge
36 ARYSHIRE LN    ,87080294,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,ARYSHIRE LN,Echo Ridge
29 ARYSHIRE LN    ,87080296,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,ARYSHIRE LN,Echo Ridge
31 ARYSHIRE LN    ,87080297,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,ARYSHIRE LN,Echo Ridge
62 GLENALMOND LN    ,87080303,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GLENALMOND LN,Echo Ridge
58 GLENALMOND LN    ,87080305,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GLENALMOND LN,Echo Ridge
56 GLENALMOND LN    ,87080306,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GLENALMOND LN,Echo Ridge
52 GLENALMOND LN    ,87080308,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GLENALMOND LN,Echo Ridge
59 GLENALMOND LN    ,87080309,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GLENALMOND LN,Echo Ridge
55 GLENALMOND LN    ,87080311,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GLENALMOND LN,Echo Ridge
53 GLENALMOND LN    ,87080312,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GLENALMOND LN,Echo Ridge
49 GLENALMOND LN    ,87080314,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GLENALMOND LN,Echo Ridge
45 GLENALMOND LN    ,87080316,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GLENALMOND LN,Echo Ridge
43 GLENALMOND LN    ,87080317,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GLENALMOND LN,Echo Ridge
42 GLENALMOND LN    ,87080323,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GLENALMOND LN,Echo Ridge
36 GLENALMOND LN    ,87080325,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GLENALMOND LN,Echo Ridge
34 GLENALMOND LN    ,87080326,LH-TRACT-16234,LH-TRACT-16234,exact_directory_match,Atherton Glen,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GLENALMOND LN,Echo Ridge
4 WHITWORTH ST    ,87080739,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Greenbriar,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,WHITWORTH ST,Avendale
11 WHITWORTH ST    ,87080750,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Greenbriar,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,WHITWORTH ST,Avendale
15 WHITWORTH ST    ,87080751,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Greenbriar,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,WHITWORTH ST,Avendale
21 WHITWORTH ST    ,87080753,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Greenbriar,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,WHITWORTH ST,Avendale
23 WHITWORTH ST    ,87080754,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Greenbriar,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,WHITWORTH ST,Avendale
27 WHITWORTH ST    ,87080756,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Greenbriar,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,WHITWORTH ST,Avendale
29 WHITWORTH ST    ,87080757,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Greenbriar,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,WHITWORTH ST,Avendale
9 WHITWORTH ST    ,87080758,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Greenbriar,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,WHITWORTH ST,Avendale
7 WHITWORTH ST    ,87080759,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Greenbriar,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,WHITWORTH ST,Avendale
8 WHITWORTH ST    ,87080762,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Greenbriar,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,WHITWORTH ST,Avendale
30 WHITWORTH ST    ,87080765,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Greenbriar,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,WHITWORTH ST,Avendale
33 GAZANIA WAY    ,87080906,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GAZANIA WAY,Avendale
19 GAZANIA WAY    ,87080920,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GAZANIA WAY,Avendale
17 GAZANIA WAY    ,87080921,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GAZANIA WAY,Avendale
15 GAZANIA WAY    ,87080922,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GAZANIA WAY,Avendale
11 GAZANIA WAY    ,87080923,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GAZANIA WAY,Avendale
45 GAZANIA WAY    ,87080965,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GAZANIA WAY,Avendale
43 GAZANIA WAY    ,87080966,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,GAZANIA WAY,Avendale
1 DIETES CT    ,87080982,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,DIETES CT,Avendale
3 DIETES CT    ,87080983,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,DIETES CT,Avendale
7 DIETES CT    ,87080985,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,DIETES CT,Avendale
9 DIETES CT    ,87080986,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,DIETES CT,Avendale
15 DIETES CT    ,87080988,LH-TRACT-16157,LH-TRACT-16157,exact_directory_match,Berkshire,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,DIETES CT,Avendale
